,,,125,,,NITZSCHIA DELICATISSIMA
,,130,,,125,OXYTOXUM LATICEPS
,,,125,125,250,OXYTOXUM MILNERI
,140,,,125,125,PENNALES
,140,130,125,250,125,PRONOCTILUCA PELAGICA
,,260,500,250,750,PROROCENTRUM BALTICUM
,,130,,,,PROROCENTRUM COMPRESSUM,,,,,,,,
,,,,125,,PROTOPERIDINIUM BIPES,,,,,,,,
,,260,,250,,PROTOPERIDINIUM BREVIPES,,,,,,,,
,,,,125,,PROTOPERIDINIUM MITE,,,,,,,,
,,,,,125,PROTOPERIDINIUM OVATUM,,,,,,,,
130,,,,,,PROTOPERIDINIUM SPP,,,,,,,,
130,,,250,125,250,PTEROSPERMA NATIONALIS,,,,,,,,
,,,125,,125,SCRIPPSIELLA TROCHOIDEA,,,,,,,,
,,,,125,,THALASSIOSIRA GRAVIDA,,,,,,,,
,,,,,125,THALASSIOSIRA NORDENSKIOELDII,,,,,,,,
,,,750,500,,THALASSIOSIRA SPP,,,,,,,,
,,130,,,125,TORODINIUM ROBUSTUM,,,,,,,,


STATION,8,SERIES,,POSITION,,,,,,8,3,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,27.54,,N,42,9.06,,E,1998,10,18,11,15,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,389,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2,,,
2,-1.85,33.66,8.26,96.8,0.48,0.95,0.05,2.56,1.66,0.22,9.48,,,
13,-1.85,33.66,8.24,96.6,0.46,0.95,0.05,2.56,1.71,0.3,9.04,,,
48,-1.31,34.21,,,0.7,2.62,0.21,5.72,1.45,0.03,,,,
99,-0.29,34.59,6.73,82.8,0.84,3.86,0.03,8.52,0.72,0.27,13.19,,,
199,1.21,34.82,6.9,87,1.16,5.24,0,10.11,0.67,0.08,9.7,,,
370,0.01,34.86,7.08,87.9,0.97,9.81,0,11.68,0.78,0.37,10.78,,,


TYPE,HEADERS,,,,,,,
BOTTOM DEPTH,365,M,,,,,,

TYPE,PLANKTON,,,,,,,
TAX CNT B358,TAX CNT B200,TAX CNT B100,TAX CNT B80,TAX CNT B50,TAX CNT B45,TAX CNT B15,TAX CNT B0,TAX NAME
#/L,#/L,#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON
1,1,1,1,1,1,1,1,-
125,,125,105,810,405,125,125,ALEXANDRIUM
,,,,,,250,,AMPHIDINIUM CARTERAE
,,250,,,,,,AMPHIDINIUM CRASSUM
,110,,,,,125,125,AMPHIDINIUM EXTENSUM
,,,,,,,125,AMPHIDINIUM GLOBOSUM
,,,,,135,500,125,AMPHIDINIUM LACUSTRE
,,,,,,,125,AMPHIDINIUM OPERCULATUM
,,125,,135,,10,,CHAETOCEROS BOREALIS
,,,,,,175,,CHAETOCEROS CONVOLUTUS
,,1000,315,1485,85,125,504,CHAETOCEROS DECIPIENS
,,,,,,125,125,CHAETOCEROS SEPTENTRIONALIS
,,,,,,250,,CHAETOCEROS SIMPLEX
,,,,135,,,,CHAETOCEROS SPP
,,,,135,,250,,CHRYSOCHROMULINA HIRTA
,,,,,,,1375,CHRYSOPHYTA
,110,,105,135,,125,,COCHLODINIUM PUPA
,,,,,,,125,COCHLODINIUM VINCTUM
,,,,,,250,,COSCINODISCUS STELLARIS
,,,315,405,,,500,CRYPTOMONAS ACUTA
,220,125,105,,540,1250,625,CRYPTOPHYCOPHYTA
,,125,,,,,125,CYLINDROTHECA CLOSTERIUM
,,,,,,250,,EUTREPTIA GLOBULIFERA
,,,,,135,,,GONYAULAX POLYGRAMMA
2125,550,1625,945,1890,2970,4000,1500,GYMNODINIACEA
,110,125,105,135,1755,1250,500,GYMNODINIUM AGILIFORME
,,,,,135,,,GYMNODINIUM ARCTICUM
,,,315,,,,,GYMNODINIUM FUSUS
,,,210,135,270,125,,GYMNODINIUM MARINUM
625,,1750,840,540,2025,750,500,GYMNODINIUM SPP
125,110,125,105,540,270,1125,250,GYMNODINIUM VENEFICIUM
625,,375,105,135,,750,125,GYMNODINIUM VITILIGO
1000,330,125,27030,2160,2700,5500,2500,GYMNODINIUM WULFFI
125,,500,1890,1350,1080,875,875,GYRODINIUM FLAGELLARE
,,,105,,,,,GYRODINIUM FUSIFORME
,,,,,,,125,GYRODINIUM LACHRYMA
,,,,270,,,250,GYRODINIUM PRUNUS
,,,105,135,,625,125,GYRODINIUM WULFFII
,,,420,,,,,HETEROCAPSA SPP
,,,,,,,125,HILLEA FUSIFORMES
125,220,,105,270,1215,625,125,IMANTONIA ROTUNDA
,,,1365,135,,125,,KATODINIUM ROTUNDATUM
,,,,,,125,125,LEUCOCRYPTOS MARINA
,,,315,135,,,,NEMATODINIUM ARMATUM
,,,,,,500,,NITZSCHIA SPP
,,,,,,,875,OCHROMONAS COSMOPOLITICUS
,,,,405,270,125,250,PENNALES
,,,315,,135,500,125,PLAGIOSELMIS PROLONGA
,,,,,,250,,PLAGIOSELMIS PUNCTATA
,,125,,135,270,,,PRONOCTILUCA PELAGICA
,,,,1080,1485,625,625,PROROCENTRUM BALTICUM
,,,,135,,125,,PROROCENTRUM COMPRESSUM
,,,,,,,250,PROTOPERIDINIUM BIPES
,,,105,135,,,,PROTOPERIDINIUM BREVIPES
,,,,135,,,,PROTOPERIDINIUM MITE
,,,,,,125,,PROTOPERIDINIUM OVATUM
,,,,270,135,125,,PTEROSPERMA NATIONALIS
,,,,,,5,,PTEROSPERMA SPP,,,,,,
,,,,,,,375,PYRAMIMONAS SPP,,,,,,
,,,,,,,125,THALASSIOSIRA GRAVIDA,,,,,,
,,125,,270,,125,250,THALASSIOSIRA SPP,,,,,,


STATION,9,SERIES,,POSITION,,,,,,9,4,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,24.12,,N,41,34.25,,E,1998,10,19,2,10,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,365,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2
2,-1.84,33.65,8.27,96.9,0.56,1.43,0.08,3.31,0.84,0.43,24.16
18,-1.84,33.64,8.25,96.6,0.63,1.33,0.08,3.13,1.69,0.28,15.19
46,-1.61,33.95,7.92,93.6,0.74,3.24,0.18,4.77,1.55,0.35,15.95
185,0.5,34.78,6.96,87.6,1.1,6.57,0.03,11.41,0.71,0.32,17.03
198,0.43,34.79,6.96,87.3,1.13,6.76,0,11.51,0.66,0.37,24.12
338,0.02,34.87,6.7,83.2,1.21,11.19,0,12.73,0.71,0.51,9.81


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,361,M,,,,,,,,,

TYPE,PLANKTON,,,,,,,,,,
TAX CNT B339,TAX CNT B200,TAX CNT B170,TAX CNT B50,TAX CNT B20,TAX CNT B0,TAX NAME,,,,,
#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON,,,,,
1,1,1,1,1,1,-,,,,,
,,,120,,,ALEXANDRIUM
,,260,120,,,AMPHIDINIUM CRASSUM
,,,120,,120,AMPHIDINIUM EXTENSUM
,,,,,120,CHAETOCEROS BOREALIS
,,,360,,,CHAETOCEROS CONVOLUTUS
,,,,260,,CHAETOCEROS DECIPIENS
,,,,130,,CHAETOCEROS SEPTENTRIONALIS
,,,,,120,CHAETOCEROS SIMPLEX
,,,,,120,CHRYSOCHROMULINA HIRTA
,130,,,130,,COCHLODINIUM PUPA
,,,120,,,CRYPTOMONAS ACUTA
,130,,600,910,1200,CRYPTOPHYCOPHYTA
750,130,1950,1920,1820,1440,GYMNODINIACEA
125,130,,600,1560,240,GYMNODINIUM AGILIFORME
,,,120,,,GYMNODINIUM FUSUS
,260,,,,,GYMNODINIUM HETEROSTRIATUM
,260,,240,,240,GYMNODINIUM MARINUM
,390,260,360,260,240,GYMNODINIUM SPP
250,520,780,600,260,120,GYMNODINIUM VENEFICIUM
,,,240,,240,GYMNODINIUM VITILIGO
375,1300,520,2400,5590,5400,GYMNODINIUM WULFFI
,650,130,720,520,120,GYRODINIUM FLAGELLARE
,130,,,,,GYRODINIUM FUSIFORME
,,,120,,120,GYRODINIUM WULFFII
,,,,,120,IMANTONIA ROTUNDA
,,,,,120,KATODINIUM ROTUNDATUM
,130,,,,,OXYTOXUM MILNERI
,,,120,,120,PENNALES
,,,,,120,PLAGIOSELMIS PROLONGA
,260,,,,,PRONOCTILUCA PELAGICA
,,,360,,,PROROCENTRUM BALTICUM
,130,,240,,,PROROCENTRUM COMPRESSUM
,,,,,120,PROTOPERIDINIUM CERASUS,,,,,,,,
,,,,130,,PROTOPERIDINIUM MITE,,,,,,,,
,,130,,130,240,PTEROSPERMA NATIONALIS,,,,,,,,
,130,,120,,,SCRIPPSIELLA TROCHOIDEA,,,,,,,,
,,130,,,,THALASSIOSIRA BIOCULATA,,,,,,,,
125,,260,120,,120,THALASSIOSIRA SPP,,,,,,,,


STATION,10,SERIES,,POSITION,,,,,,10,5,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,19.14,,N,40,39.92,,E,1998,10,19,7,5,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,318,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L
0,2,3,2,1,2,2,2,2,2,2,2
1,-1.81,33.26,8.13,95.2,0.73,2.29,0.03,4.02,1.91,0.29,11.36
23,-1.79,33.34,8.09,94.7,0.57,2.19,0.05,3.89,1.17,0.32,9.44
48,0.11,34.47,7.12,88.4,0.98,5.29,0.08,9.86,0.96,0.26,11.56
91,0.87,34.66,7.08,89.8,1,6.57,0.05,10.76,0.6,,9.07
179,1.88,34.87,7.09,92.5,1.03,6.67,0,11.33,0.65,0.32,7.32
299,0.38,34.86,6.77,84.9,1.25,10,0,12.17,0.57,0.19,9.71


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,286,M,,,,,,,,,

TYPE,PLANKTON,,,,,,,,,,
TAX CNT B279,TAX CNT B230,TAX CNT B100,TAX CNT B50,TAX CNT B30,TAX CNT B15,TAX CNT B0,TAX NAME,,,,
#/L,#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON
1,1,1,1,1,1,1,-
,,,330,,360,420,ALEXANDRIUM
,115,,,,,,AMPHIDINIUM ACUTISSIMUM
,,,,,360,,AMPHIDINIUM CARTERAE
,115,,,,,,AMPHIDINIUM EXTENSUM
,,120,,,,,AMPHIDINIUM GLOBOSUM
,230,,,,,560,AMPHIDINIUM LACUSTRE
120,,,,,,,CACHONINA HALLII
,,,,5,,10,CHAETOCEROS BOREALIS
,,,,20,240,70,CHAETOCEROS CONVOLUTUS
,20,,,,70,280,CHAETOCEROS DECIPIENS
,,,,,360,420,CHAETOCEROS SEPTENTRIONALIS
,,,110,,120,,CHRYSOCHROMULINA HIRTA
,,,,120,,,COCHLODINIUM PUPA
,,,110,240,,280,CRYPTOMONAS ACUTA
240,,,110,600,720,980,CRYPTOPHYCOPHYTA
,,,,,840,,GRAMMATOPHORA ARCUATA
1320,2185,1440,540,1320,,1820,GYMNODINIACEA
,,120,,240,,280,GYMNODINIUM AGILIFORME
,,240,660,120,360,,GYMNODINIUM ARCTICUM
,230,,,120,,,GYMNODINIUM FUSUS
,,120,,,,,GYMNODINIUM HETEROSTRIATUM
,,,,120,,140,GYMNODINIUM MARINUM
,460,720,440,360,600,,GYMNODINIUM SPP
,575,,,,,,GYMNODINIUM TEREDO
,,360,990,1320,120,1820,GYMNODINIUM VENEFICIUM
,460,,,240,360,140,GYMNODINIUM VITILIGO
360,2300,720,2530,2880,1440,2380,GYMNODINIUM WULFFI
,,,,120,,140,GYRODINIUM AUREOLUM
600,115,1080,1870,840,120,700,GYRODINIUM FLAGELLARE
,,120,,120,,140,GYRODINIUM FUSIFORME
,,,,,120,,GYRODINIUM LACHRYMA
,,,,,,140,GYRODINIUM PINGUE
,,,,,120,,GYRODINIUM PRUNUS
,,,,120,,,GYRODINIUM WULFFII
,,,,120,,,HETEROCAPSA SPP
,,,,240,,,HILLEA FUSIFORMES
,345,720,330,600,,140,IMANTONIA ROTUNDA
,,,,120,,,KATODINIUM ROTUNDATUM
,,,,,,140,LEUCOCRYPTOS MARINA
,,,110,,,,OCHROMONAS COSMOPOLITICUS
,,120,,,,,OXYTOXUM LATICEPS
240,115,,,480,240,700,PENNALES
,,,,,120,,PLAGIOSELMIS PROLONGA
,115,,220,120,120,140,PRONOCTILUCA PELAGICA
,115,,110,240,,,PROROCENTRUM BALTICUM
,,,,360,120,,PROROCENTRUM COMPRESSUM
5,,,,,,,PTEROSPERMA SPP,,,,,,,
,,,,120,,,SCRIPPSIELLA TROCHOIDEA,,,,,,,
,,,,,,140,THALASSIOSIRA SPP,,,,,,,
,,120,,,,,TORODINIUM ROBUSTUM,,,,,,,


STATION,11,SERIES,,POSITION,,,,,,11,6,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,19.14,,N,39,59.54,,E,1998,10,19,16,16,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,210,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2
3,-1.81,33.25,8.17,95.6,0.51,1.71,0.05,3.12,1.77,0.3,18.3
18,-1.81,33.25,8.16,95.4,0.56,1.71,0.04,3.27,1.46,0.28,13.73
38,-1.52,33.53,7.68,90.7,0.74,2.67,0.02,6.33,1.27,0.17,15.63
98,0.72,34.65,7.16,90.5,0.98,5.71,0.02,10.62,0.42,0.31,17.32
138,1.47,34.79,7.01,90.5,1.01,6.48,0,11.3,0.66,0.38,19.19
188,1.83,34.87,6.96,90.6,1.04,7.14,0,11.51,0.48,0.25,16
196,1.82,34.87,6.98,90.9,1.06,7.14,0,11.58,0.61,0.31,15.01


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,210,M,,,,,,,,,

TYPE,PLANKTON,,,,,,,,,,
TAX CNT B197,TAX CNT B189,TAX CNT B140,TAX CNT B100,TAX CNT B40,TAX CNT B20,TAX CNT B0,TAX NAME,,,,
#/L,#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON,,,,
1,1,1,1,1,1,1,-
,260,,120,,125,220,ALEXANDRIUM
280,,115,,,,110,AMPHIDINIUM ACUTISSIMUM
,130,,,,,,AMPHIDINIUM CRASSUM
140,,,,,,,AMPHIDINIUM EXTENSUM
,,,,140,,,AMPHIDINIUM LACUSTRE
,,,120,,,,AMPHIDINIUM SPHENOIDES
,,,,,125,,CHAETOCEROS BOREALIS
,,,1200,280,,,CHAETOCEROS DECIPIENS
,,,,280,,,CHAETOCEROS SIMPLEX
,,,,,,110,CHRYSOCHROMULINA HIRTA
,,,120,,,,COSCINODISCUS STELLARIS
,,,120,,,,CRYPTOMONAS ACUTA
140,130,,360,,250,110,CRYPTOPHYCOPHYTA
1120,520,345,480,,250,440,GYMNODINIACEA
,,,,560,125,,GYMNODINIUM AGILIFORME
,,,120,,125,110,GYMNODINIUM ARCTICUM
280,,,,140,,,GYMNODINIUM FUSUS
,,,,,125,,GYMNODINIUM MARINUM
,130,230,,,,,GYMNODINIUM SPP
140,520,345,360,,,,GYMNODINIUM VENEFICIUM
,,,,140,,,GYMNODINIUM VITILIGO
,130,1035,720,1540,375,330,GYMNODINIUM WULFFI
,,230,240,140,,220,GYRODINIUM FLAGELLARE
,,,120,,,,GYRODINIUM PINGUE
420,130,230,,140,,110,GYRODINIUM PRUNUS
,,,,140,,110,GYRODINIUM WULFFII
,130,,,,,,HEMIDINIUM NASUTUM
,,,,,250,,IMANTONIA ROTUNDA
,130,115,,140,250,,PENNALES
,,345,120,,,,PRONOCTILUCA PELAGICA
,,,120,280,,,PROROCENTRUM BALTICUM
,130,,,,,,RHYNCHOMONAS SPP,,,,,,,
,,,,140,125,,SCRIPPSIELLA TROCHOIDEA,,,,,,,
,,,,140,,,THALASSIONEMA NITZSCHIOIDES,,,,,,,


STATION,12,SERIES,,POSITION,,,,,,12,7,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,16.02,,N,39,25.03,,E,1998,10,19,19,55,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,101,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2,,,
1,-1.77,33.22,8.18,95.8,0.57,1.76,0,3.14,0.6,0.37,19.51
22,-1.75,33.24,8.11,95,0.54,1.9,0,3.59,0.38,0.45,31.12
26,-0.95,33.72,,,0.68,3,0,5.44,0.36,0.46,13.49
38,-0.75,33.85,7.59,91.7,0.78,3.81,0.02,6.44,0.35,0.33,11.7
58,-0.58,34.13,7.47,90.9,0.83,3.81,0.02,7.31,0.56,0.41,8.25
89,-0.2,34.39,7.25,89.4,0.93,4.91,0,9.27,0.06,0.36,6.8


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,107,M,,,,,,,,,

TYPE,PLANKTON,,,,,,,,,,
TAX CNT B94,TAX CNT B60,TAX CNT B40,TAX CNT B28,TAX CNT B25,TAX CNT B0,TAX NAME,,,,,
#/L,#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON,,,,,
1,1,1,1,1,1,-,,,,,
165,,,,125,260,ALEXANDRIUM,,,,,
,,115,,,130,AMPHIDINIUM CARTERAE
165,290,,140,125,,AMPHIDINIUM EXTENSUM
,,,560,,,AMPHIDINIUM LACUSTRE
,145,,,,,AMPHIDINIUM SPHENOIDES
,10,,,125,5,CHAETOCEROS BOREALIS
,90,,65,120,60,CHAETOCEROS CONVOLUTUS
,35,,280,40,30,CHAETOCEROS DECIPIENS
,,,,,390,CHAETOCEROS GRACILIS
,,,,,130,CHAETOCEROS SEPTENTRIONALIS
,,,,,130,CHRYSOCHROMULINA HIRTA
165,,115,,125,,COCHLODINIUM PUPA
,,,,125,,CRYPTOMONAS ACUTA
660,870,460,1400,500,390,CRYPTOPHYCOPHYTA
,,,140,125,,CYLINDROTHECA CLOSTERIUM
1485,870,345,1680,625,1040,GYMNODINIACEA
330,580,230,280,750,260,GYMNODINIUM AGILIFORME
,,115,280,125,,GYMNODINIUM ARCTICUM
,,,560,125,,GYMNODINIUM MARINUM
825,,345,4760,,130,GYMNODINIUM SPP
330,280,690,840,375,260,GYMNODINIUM VENEFICIUM
165,,115,,,390,GYMNODINIUM VITILIGO
165,435,1150,3640,875,1430,GYMNODINIUM WULFFI
165,725,345,1120,375,130,GYRODINIUM FLAGELLARE
,73,,,,,GYRODINIUM FUSIFORME
,,,,250,,GYRODINIUM PRUNUS
,,115,,,,GYRODINIUM WULFFII
495,,230,,500,130,IMANTONIA ROTUNDA
,,,140,125,,KATODINIUM ROTUNDATUM
,,115,,,,NITZSCHIA DELICATISSIMA
,,,,,130,NITZSCHIA SPP
,,,2520,,,OCHROMONAS COSMOPOLITICUS
,,,140,,,OXYTOXUM LATICEPS
,145,230,,125,260,PENNALES,,,,,,,,
,,,,375,130,PLAGIOSELMIS PROLONGA,,,,,,,,
,290,,,,,PRONOCTILUCA PELAGICA,,,,,,,,
,145,,,,,PROROCENTRUM BALTICUM,,,,,,,,
,,,280,,,PYRAMIMONAS SPP,,,,,,,,
,,,5,,,RHIZOSOLENIA SETIGERA,,,,,,,,
,,,,,260,SCRIPPSIELLA TROCHOIDEA,,,,,,,,
,145,,,,130,THALASSIOSIRA SPP,,,,,,,,
,,,,,130,TORODINIUM ROBUSTUM,,,,,,,,


STATION,13,SERIES,,POSITION,,,,,,13,8,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
80,0,,N,37,40.32,,E,1998,10,20,1,10,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,131,M,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L
0,2,3,2,1,2,2,2,2,2,2,2
19,-1.81,33.03,8.57,100.1,0.3,0,0,2.09,1.1,0.49,8.98
34,-1.81,33.11,7.97,93.2,0.46,1.43,0,4.53,1.64,0.61,10.36
42,-1.18,33.76,7.57,90.4,0.51,2.76,0.05,6.92,1.28,0.68,8.28
46,-0.7,34.06,7.52,91.2,0.54,2.86,0.05,7.41,0.84,0.65,7.04
77,0.31,34.49,6.99,87.3,0.61,5.29,0.05,10.41,0.72,0.81,16.02
91,1.05,34.64,6.86,87.4,0.71,6.86,0.04,11.12,0.55,0.58,9.57
124,1.25,34.69,6.8,87.1,0.83,7.24,0.03,11.48,0.69,0.57,11.04


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,131,M,,,

TYPE,PLANKTON,,,,
TAX CNT B124,TAX CNT B91,TAX CNT B42,TAX CNT B35,TAX CNT B20,TAX NAME
#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON
1,1,1,1,1,-
,,,130,130,ALEXANDRIUM
,125,,130,,AMPHIDINIUM EXTENSUM
,250,110,,,AMPHIDINIUM SPHENOIDES
,,440,,,ASTERIONELLA BLEAKELEYI
,,,260,,CHAETOCEROS CONVOLUTUS
,,110,520,,CHAETOCEROS DECIPIENS
,,,130,130,CHRYSOCHROMULINA HIRTA
110,,,,,COSCINODISCUS SPP
,,,260,,CRYPTOMONAS ACUTA
,,220,780,780,CRYPTOPHYCOPHYTA
,,,,130,CYLINDROTHECA CLOSTERIUM
,,,,130,DUNALIELLA SPP
1320,625,880,1040,1170,GYMNODINIACEA
330,375,330,650,520,GYMNODINIUM AGILIFORME
330,375,110,650,130,GYMNODINIUM ARCTICUM
,,330,,,GYMNODINIUM HETEROSTRIATUM
220,,110,,,GYMNODINIUM SPP
660,,110,390,130,GYMNODINIUM VENEFICIUM
,,,260,390,GYMNODINIUM VITILIGO
330,1250,770,3510,4420,GYMNODINIUM WULFFI
220,250,220,1300,260,GYRODINIUM FLAGELLARE
110,,,,,GYRODINIUM FUSIFORME
,,,,130,GYRODINIUM PRUNUS
,,,260,,GYRODINIUM WULFFII
,,,,520,IMANTONIA ROTUNDA
,,,,130,KATODINIUM ROTUNDATUM
,,,130,260,LEUCOCRYPTOS MARINA
,,110,130,,NEMATODINIUM ARMATUM
,,,390,,OCHROMONAS COSMOPOLITICUS
220,,220,650,130,PENNALES
,,,,130,PRONOCTILUCA PELAGICA
110,,110,520,520,PROROCENTRUM BALTICUM
,,,,130,PROROCENTRUM COMPRESSUM
,,,130,,PROTOPERIDINIUM BIPES
,,,,130,PROTOPERIDINIUM BREVIPES
,,,260,,PROTOPERIDINIUM OVATUM
,,,130,260,PTEROSPERMA NATIONALIS
,,,130,130,PYRAMIMONAS SPP
,,,130,,THALASSIOSIRA GRAVIDA
330,125,110,260,130,THALASSIOSIRA SPP


STATION,14,SERIES,,POSITION,,,,,,14,9,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,YEAR,MONTH,DAY,HOUR,MINUTE,SECUNDE,TIME ZONE
79,50.88,,N,38,8.13,,E,1998,10,20,3,30,,GMT

TYPE,HEADERS,,,,,,,,,,,,,
BOTTOM DEPTH,273,M,,,,,,,,,,,,

TYPE,HYDROLOGY,,,,,,,,,,,,,
DEPTH,TEMP,SAL,OXY,OXY SATUR,PO4,SIO3,NO2,NO3,NH4,POP,PON,,,
M,C,PSU,ML/L,PERCENT,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,UG-AT/L,,,
0,2,3,2,1,2,2,2,2,2,2,2,,,
3,-1.81,33.14,8.5,99.3,0.13,0,0,2.34,1.07,0.61,19.05,,,
38,-1.39,33.86,7.69,91.4,0.51,0.71,0.06,6.91,1.09,0.58,10.44,,,
57,-0.59,34.4,7.15,87.2,0.63,4.29,0.07,9.91,0.55,0.69,,,,
78,0.43,34.58,7.13,89.4,0.56,5.1,0.03,10.64,0.27,0.84,16.25,,,
88,0.65,34.64,7.12,89.8,0.6,5.24,0.03,10.64,0.43,0.74,16.09,,,
98,0.7,34.67,7.12,90,0.6,5.14,0.02,10.86,0.33,0.62,12.03
118,1.36,34.75,6.96,89.6,0.63,5.71,0.01,11.29,0.36,0.77,13.17
223,1.9,34.88,6.9,89,0.68,5.91,0,11.61,0.5,0.68,13.11
257,1.8,34.89,6.81,88.7,0.91,8.57,0,11.85,0.57,0.53,26.62


TYPE,HEADERS,,,,,,,,,,
BOTTOM DEPTH,273,M,,,,,,,,,

TYPE,PLANKTON,,,,,,,,,,
TAX CNT B266,TAX CNT B100,TAX CNT B60,TAX CNT B40,TAX CNT B0,TAX NAME,,,,,,
#/L,#/L,#/L,#/L,#/L,PHYTOPLANKTON,,,,,,
1,1,1,1,1,-,,,,,,
,,,345,125,ALEXANDRIUM,,,,,,
,120,,230,,AMPHIDINIUM CARTERAE,,,,,,
,,,,375,AMPHIDINIUM ELUDENS,,,,,,
,,,230,,AMPHIDINIUM EXTENSUM
160,,,115,375,AMPHIDINIUM LACUSTRE
,,,25,15,CHAETOCEROS BOREALIS
,960,180,230,125,CHAETOCEROS CONVOLUTUS
,,2160,230,375,CHAETOCEROS DECIPIENS
,,180,345,,CHAETOCEROS SEPTENTRIONALIS
,,,460,,CHAETOCEROS SIMPLEX
,,,115,125,COCHLODINIUM PUPA
