"Pierce","Pierce County Sheriff","-","-","-","-","-","-",,"-","-"
"Pierce","Tacoma Police","M","U","U","U","U","U",,"D","-"
"Snohomish","Snohomish County Sheriff","-","-","-","-","-","-",,"-","-"
"Snohomish","Everett Police","M","-","-","-","-","M",,"-","-"
"Spokane ","Spokane County Sheriff","-","-","-","-","-","-",,"-","-"
"Spokane","Spokane Police","M","-","-","U","U","U",,"C,D,S,T","-"
"Yakima","Yakima Police","M","U","U","U","U","M",,"C,D,S,T,W","-"
,,,,,,,,,,
"WEST VIRGINIA",,,,,,,,,,
,,,,,,,,,,
"Kanawha","Charleston Police","M","M","-","-","-","-",,"C","D"
,,,,,,,,,,
"WISCONSIN",,,,,,,,,,
,,,,,,,,,,
"Brown","Brown County Sheriff","M","-","M","M","R","-",,"D,S","-"
"Brown","Green Bay Police","M","M","M","R","R","-",,"C,D","-"
"Dane","Dane County Sheriff","-","-","-","U","U","-",,"-","-"
"Dane ","Madison Police","M","U","U","U","U","U",,"-","-"
"Kenosha","Kenosha Police","M","M,U","M,U","M,U","U","U",,"C,D,S,T,W","C,D,S,T,W"
"Milwaukee","Milwaukee Police","M","U","O","U","U","U",,"D","-"
"Milwaukee","West Allis Police","M","-","-","U","U","-",,"-","-"
"Racine","Racine County Sheriff","M","R","R","R","R","R",,"C","-"
"Racine","Racine Police","M","U","U","U","U","U",,"-","-"
"Waukesha","Waukesha County Sheriff","-","U","M","M","U","U",,"C,D,S,T,W","-"
,,,,,,,,,,
,,,,,,,,,,
"Note:  The codes for types of drug testing programs are as follows:",,,,,,,,,,
,,,,,,,,,,
"                ""M""=Mandatory requirement, all are tested",,,,,,,,,,
"                ""R""=Random selection process",,,,,,,,,,
"                ""U""=Use of drugs is suspected",,,,,,,,,,
"                ""O""=Other type of testing program",,,,,,,,,,
"                "" - ""=No testing program",,,,,,,,,,
,,,,,,,,,,
"          The codes for types of sanctions are as follows:",,,,,,,,,,
,,,,,,,,,,
"                ""C""=Counseling and/or treatment",,,,,,,,,,
"                ""D""=Dismissal",,,,,,,,,,
"                ""S""=Suspension",,,,,,,,,,
"                ""T""=Transfer and/or demotion",,,,,,,,,,
"               ""W""=Warning",,,,,,,,,,
"               "" - ""=No sanctions specified",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"               Personnel    71",
,,,,,,,,,,
"Table 6b.  Applicant and employee drug testing policies of State law enforcement agencies, 1993",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,"  Specified sanctions for",
,,,"                  Types of drug testing programs for:",,,,,,"  nonprobationary officer",
,,"  Applicants",,"  Sworn","  Officers in","    Regular",,,"  with positive drug test",
,,"  for sworn"," Probationary","  promotional","  drug-related","    field"," Civilian",,"     First","Second"
"Name of agency",,"  positions"," officers","  candidates","  positions","    officers"," employees",,"offense","offense"
,,,,,,,,,,
"Alabama Department of Public Safety",,"M,U","U","U","R,U","U","U",,"D","-"
"Alaska State Troopers",,"-","-","-","-","-","-",,"-","-"
"Arizona Department of Public Safety",,"-","U","-","U","U","U",,"-","-"
"Arkansas State Police",,"-","-","-","-","-","-",,"-","-"
"California Highway Patrol",,"M","U","U","U","U","U",,"D","D"
"Colorado State Patrol",,"-","-","-","-","-","-",,"-","-"
"Connecticut State Police",,"-","-","-","-","-","-",,"-","-"
"Delaware State Police",,"-","-","-","-","-","-",,"-","-"
"Florida Highway Patrol",,"M","-","-","-","-","-",,"C","D"
"Georgia State Police",,"M","R,U","-","U","R,U","M,R,U",,"D","-"
"Idaho State Police",,"R","R","R","R","R","R",,"C,D,S,T,W","-"
"Illinois State Police",,"-","R,U","R,U","R,U","R,U","-",,"D","-"
"Indiana State Police",,"-","-","-","-","-","-",,"-","-"
"Iowa State Patrol",,"U","-","-","-","-","-",,"-","-"
"Kansas Highway Patrol",,"M","U","U","U","U","-",,"C","D"
"Kentucky State Police",,"M","R,U","R,U","R,U","R,U","R",,"C,D,S","C,D,S"
"Louisiana State Police",,"-","-","-","-","-","-",,"-","-"
"Maine State Police",,"-","-","-","-","-","-",,"-","-"
"Maryland State Police",,"M","R,U","-","R,U","R,U","O",,"-","-"
"Massachusetts State Police",,"M","U","U","U","-","-",,"C,T","D"
"Michigan State Police",,"M","U","M","M","U","M",,"C,D,S,T,W","D"
"Minnesota State Patrol",,"M","U","U","U","U","-",,"C,D,S,T,W","-"
"Mississippi Highway Safety Patrol",,"R","R","R","R","R","-",,"D","-"
"Missouri State Highway Patrol",,"M","R","-","R","R","U",,"-","-"
"Montana Highway Patrol",,"U","U","U","U","U","U",,"C","-"
"Nebraska State Patrol",,"M","U","U","U","U","U",,"C,D,S,T,W","-"
"Nevada Highway Patrol",,"M","-","-","-","-","-",,"C","D"
"New Hampshire State Police",,"-","-","-","-","-","-",,"-","-"
"New Jersey State Police",,"O","O","O","O","O","-",,"C,D,S","-"
"New Mexico State Police",,"M","U","U","U","U","U",,"C","D"
"New York State Police",,"M","M,R,U","-","R,U","R,U","U",,"D","-"
"North Carolina State Highway Patrol",,"M","R,U","R,U","R,U","R,U","-",,"C,D,S,T","D"
"North Dakota Highway Patrol",,"-","U","U","U","U","-",,"-","-"
"Ohio State Highway Patrol",,"M","U","-","R","U","U",,"C,D,S,T","-"
"Oklahoma Highway Patrol",,"M","U","U","U","U","U",,"C,D,S,T,W","C,D"
"Oregon State Police",,"M","U","-","U","U","U",,"C,D,S,T","-"
"Pennsylvania State Police",,"M","U","U","U","U","U",,"-","-"
"Rhode Island State Police",,"-","-","-","-","-","-",,"-","-"
"South Carolina Highway Patrol",,"-","-","-","-","-","-",,"-","-"
"South Dakota Highway Patrol",,"M","-","-","-","U","-",,"C,D,S,T","-"
"Tennessee Department of Safety",,"M","U","U","U","U","U",,"C,D,S,T,W","-"
"Texas Department of Public Safety",,"-","-","-","-","-","-",,"-","-"
"Utah Highway Patrol",,"M","U","U","U","U","U",,"-","-"
"Vermont Department of Public Safety",,"-","-","-","-","-","-",,"-","-"
"Virginia State Police",,"M","R","R","R","R","R,O",,"D","-"
"Washington State Patrol",,"M","U","U","U","U","U",,"-","-"
"West Virginia State Police",,"-","-","-","-","-","-",,"-","-"
"Wisconsin State Patrol",,"-","-","-","-","-","-",,"-","-"
"Wyoming Highway Patrol",,"M","-","-","-","-","-",,"-","-"
,,,,,,,,,,
,,,,,,,,,,
"Note:  The codes for types of drug testing programs are as follows:",,,,,,,,,,
,,,,,,,,,,
"                ""M""=Mandatory requirement, all are tested",,,,,,,,,,
"                ""R""=Random selection process",,,,,,,,,,
"                ""U""=Use of drugs is suspected",,,,,,,,,,
"                ""O""=Other type of testing program",,,,,,,,,,
"                "" - ""=No testing program",,,,,,,,,,
,,,,,,,,,,
"          The codes for types of sanctions are as follows:",,,,,,,,,,
,,,,,,,,,,
"                ""C""=Counseling and/or treatment",,,,,,,,,,
"                ""D""=Dismissal",,,,,,,,,,
"                ""S""=Suspension",,,,,,,,,,
"                ""T""=Transfer and/or demotion",,,,,,,,,,
"               ""W""=Warning",,,,,,,,,,
"               "" - ""=No sanctions specified",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"72   Law Enforcement Management and Administrative Statistics, 1993",,,,,,,,,,
